Country, GDP
Germany,1764967921559.10
Germany,2502313769751.70
Germany,2123130870382.00
Germany,797443444396.40
Germany,946695394878.40
Germany,1393674295225.20
Germany,2196686554442.80
Germany,2590500887129.80
Germany,2239913304434.80
Germany,773638188119.60
Germany,3852556169656.00
Germany,3412975826618.50
Germany,3730260571356.50
Germany,3533242461467.10
Germany,2815470573628.00
Germany,1861873895109.00
Germany,2076303406738.20
Germany,1395931506849.30
Germany,2998619997490.90
Germany,2501572654016.10
Germany,3746916654460.20
Germany,729763287270.80
Germany,2068555542411.00
Germany,722367603601.10
Germany,3751876563803.20
Germany,767768364611.30
Germany,3435683000273.80
Germany,2205966011811.50
Germany,3412211920529.80
Germany,1947928411633.10
Germany,1947208402432.30
Germany,2215937288517.90
Germany,1042300729532.60
Germany,2857629648053.70
Germany,1293264309031.60
Ghana,4445228215.80
Ghana,48584737986.80
Ghana,5197842135.70
Ghana,4982849016.30
Ghana,4504342208.60
Ghana,6603129587.60
Ghana,8881419387.80
Ghana,4057275132.30
Ghana,6416078957.70
Ghana,41939728978.70
Ghana,10731883141.90
Ghana,7632720649.70
Ghana,6891433770.20
Ghana,6932984532.80
Ghana,25977847813.70
Ghana,39566292432.90
Ghana,7482072399.10
Ghana,28526891010.50
Ghana,24758819717.70
Ghana,6464389815.80
Ghana,5446370049.30
Ghana,4412279843.40
Ghana,7718110850.60
Ghana,5074829932.00
Ghana,6166197225.30
Ghana,5251765023.30
Ghana,4222441860.50
Ghana,4035994397.80
Ghana,5314871667.30
Ghana,5968905457.10
Ghana,5727602516.40
Ghana,20409257610.50
Ghana,32174772956.00
Ghana,38648154100.40
Ghana,5889175186.60
Greece,109210166468.50
Greece,57039168665.10
Greece,143310745039.30
Greece,49611068111.50
Greece,152714285714.30
Greece,56587390457.60
Greece,247671558263.90
Greece,52539360393.60
Greece,48197097944.40
Greece,299615364238.40
Greece,105530753411.90
Greece,146558465458.70
Greece,130580339045.50
Greece,76542397309.60
Greece,136006442953.00
Greece,329856904695.70
Greece,137382850419.20
Greece,79460973562.70
Greece,144918136746.20
Greece,201547291196.40
Greece,237592274371.00
Greece,117031601123.60
Greece,54819387755.10
Greece,249524986004.60
Greece,239648745964.70
Greece,242230732091.10
Greece,98251934651.80
Greece,354615643767.40
Greece,65894816306.00
Greece,116653021094.00
Greece,273278760506.80
Greece,142997762625.20
Greece,47997039230.20
Greece,318684779633.20
Greece,288784959688.60
Greenland,929799902.20
Greenland,1016500016.30
Greenland,927214127.90
Greenland,1037916105.20
Greenland,1426452030.10
Greenland,1149858127.00
Greenland,1267711816.10
Greenland,412876395.80
Greenland,1169136691.40
Greenland,476051769.00
Greenland,603016317.50
Greenland,787390447.30
Greenland,435749013.90
Greenland,898607670.60
Greenland,1068024994.00
Greenland,1208953359.00
Greenland,416184086.20
Greenland,1738432116.40
Greenland,1739579593.60
Greenland,1702543476.60
Greenland,379371913.70
Greenland,1197515637.90
Greenland,1086170638.70
Greenland,1131555107.00
Greenland,1644951892.20
Greenland,1072154406.80
Greenland,1005887592.00
Greenland,2121759848.40
Greenland,402403057.20
Greenland,1018977225.40
Grenada,276296291.40
Grenada,241570366.10
Grenada,771111111.10
Grenada,294651846.60
Grenada,758518518.50
Grenada,250259254.80
Grenada,110099998.10
Grenada,87888887.30
Grenada,184533330.10
Grenada,520044361.20
Grenada,540336916.40
Grenada,213066662.90
Grenada,101211109.30
Grenada,835555555.60
Grenada,340814808.80
Grenada,304940735.40
Grenada,221070366.50
Grenada,128211108.80
Grenada,800000000.00
Grenada,379629400.70
Grenada,778518518.50
Grenada,520444176.00
Grenada,167229626.70
Grenada,695370296.30
Grenada,882222222.20
Grenada,95229627.90
Grenada,261777773.20
Grenada,250914810.40
Grenada,83614813.30
Grenada,599118582.00
Grenada,144011108.60
Grenada,825925925.90
Grenada,591018397.00
Grenada,698518518.50
Guatemala,53851153446.70
Guatemala,23965280312.10
Guatemala,7650125575.50
Guatemala,7841603153.70
Guatemala,8716999700.00
Guatemala,19290566570.00
Guatemala,30231236682.20
Guatemala,58728232327.20
Guatemala,8410724420.50
Guatemala,15781579950.40
Guatemala,9470000100.00
Guatemala,19393672243.90
Guatemala,27211228609.20
Guatemala,7231963317.80
Guatemala,9406097454.50
Guatemala,39136507936.50
Guatemala,17788657184.10
Guatemala,50388460924.70
Guatemala,37733655165.70
Guatemala,7878700000.00
Guatemala,8607500300.00
Guatemala,9721652256.00
Guatemala,18317089481.40
Guatemala,12983235116.70
Guatemala,41337958251.60
Guatemala,20776536920.00
Guatemala,7084399840.00
Guatemala,21917565499.90
Guatemala,9050000400.00
Guatemala,47654841112.90
Guatemala,34113093453.90
Guatemala,10440842286.50
Guatemala,18702820735.00
Guatemala,14656917900.20
Guatemala,11399942817.20
Guinea,2041538057.00
Guinea,4515824643.30
Guinea,2931625104.50
Guinea,3588375984.50
Guinea,3666349049.40
Guinea,2833442750.40
Guinea,4134173271.00
Guinea,2995360969.20
Guinea,3446442218.90
Guinea,6231725512.10
Guinea,5067360041.10
Guinea,3693753379.10
Guinea,4735956475.80
Guinea,3279063317.60
Guinea,3383218922.80
Guinea,3869032270.90
Guinea,3783788551.10
Guinea,2937071740.40
Guinea,3461282189.70
Guinea,5667229737.60
Guinea,6624068037.00
Guinea,2666616176.90
Guinea,3014890569.00
Guinea,2432029380.40
Guinea,1922600899.40
Guinea,4609923720.20
Guinea,3284625277.20
Guinea,2949637039.00
Guinea,2384295763.70
Guinea-Bissau,476388249.30
Guinea-Bissau,164458120.30
Guinea-Bissau,130225018.80
Guinea-Bissau,213143016.40
Guinea-Bissau,110653831.20
Guinea-Bissau,270419779.40
Guinea-Bissau,586791836.10
Guinea-Bissau,206457553.40
Guinea-Bissau,235619994.80
Guinea-Bissau,268551010.90
Guinea-Bissau,257150573.20
Guinea-Bissau,825796952.70
Guinea-Bissau,154731969.70
Guinea-Bissau,958857944.20
Guinea-Bissau,847491366.90
Guinea-Bissau,946629755.80
Guinea-Bissau,1103652041.20
Guinea-Bissau,243961995.50
Guinea-Bissau,370173851.90
Guinea-Bissau,138478900.40
Guinea-Bissau,392278164.40
Guinea-Bissau,173836361.90
Guinea-Bissau,591829897.50
Guinea-Bissau,236880813.80
Guinea-Bissau,531109346.80
Guinea-Bissau,224446652.10
Guinea-Bissau,415843479.80
Guinea-Bissau,165523634.30
Guinea-Bissau,226313492.70
Guinea-Bissau,1022371991.50
Guinea-Bissau,253966919.90
Guinea-Bissau,163577538.90
Guinea-Bissau,695606313.90
Guinea-Bissau,143856253.20
Guinea-Bissau,864107768.30
Guyana,504651117.20
Guyana,453488352.00
Guyana,621626785.90
Guyana,749138004.40
Guyana,570357116.90
Guyana,413799990.00
Guyana,437631610.80
Guyana,741929342.80
Guyana,705406032.10
Guyana,442273443.50
Guyana,694754984.00
Guyana,1740334781.80
Guyana,712667925.30
Guyana,2851154076.00
Guyana,2025565089.50
Guyana,368281383.40
Guyana,2576602497.30
Guyana,396582263.30
Guyana,379779379.10
Guyana,336708410.30
Guyana,603200000.00
Guyana,785918769.60
Guyana,354591840.00
Guyana,824880550.30
Guyana,1458446872.30
Guyana,1922598121.20
Guyana,489333333.30
Guyana,482000000.00
Guyana,722460911.80
Guyana,2990006533.80
Guyana,717530696.60
Guyana,540874922.30
Guyana,696281468.80
Guyana,2259288396.20
Guyana,3228372887.90
Haiti,7890215895.70
Haiti,2167569095.10
Haiti,3953839593.80
Haiti,3473562850.30
Haiti,6622540159.50
Haiti,8452726176.90
Haiti,4757289751.60
Haiti,2813320255.30
Haiti,3472194099.40
Haiti,2907455213.10
Haiti,6584642675.30
Haiti,8713031260.20
Haiti,4310356252.80
Haiti,3723903723.60
Haiti,4153725966.90
Haiti,2960306120.90
Haiti,3537721020.40
Haiti,3596448035.50
Haiti,3338887326.10
Haiti,6548531998.40
Haiti,2257129873.70
Haiti,7516829496.10
Haiti,1878253818.10
Haiti,5885321655.90
Honduras,3076999968.00
Honduras,3563448320.00
Honduras,13789720387.40
Honduras,8140294079.50
Honduras,3808500032.00
Honduras,3911053180.40
Honduras,9672006169.10
Honduras,5372543554.00
Honduras,3068462060.10
Honduras,3970386396.10
Honduras,3639499936.00
Honduras,3432356578.80
Honduras,7566517571.90
Honduras,5202215657.30
Honduras,7776459963.90
Honduras,12275491273.00
Honduras,18496448465.90
Honduras,3419474978.90
Honduras,3481990761.30
Honduras,10841742347.80
Honduras,3048896180.80
Honduras,15839344592.00
Honduras,2819500000.00
Honduras,7105529646.90
Honduras,19385309985.80
Honduras,2566000032.00
Honduras,4663193916.30
Honduras,8772197584.60
Honduras,17710325578.40
Honduras,2903500032.00
Honduras,18528591646.10
Honduras,4034037162.20
Honduras,4152499968.00
Honduras,3319000000.00
Honduras,14587485644.40
"Hong Kong SAR, China",193535434674.40
"Hong Kong SAR, China",88959620135.90
"Hong Kong SAR, China",211596953454.40
"Hong Kong SAR, China",41075570591.90
"Hong Kong SAR, China",32291306281.80
"Hong Kong SAR, China",135812069768.60
"Hong Kong SAR, China",104272278634.70
"Hong Kong SAR, China",248513617677.30
"Hong Kong SAR, China",290896409543.70
"Hong Kong SAR, China",50622571586.10
"Hong Kong SAR, China",28861759209.00
"Hong Kong SAR, China",165768095391.60
"Hong Kong SAR, China",31055409443.00
"Hong Kong SAR, China",228638678438.90
"Hong Kong SAR, China",120353947980.80
"Hong Kong SAR, China",166349228737.40
"Hong Kong SAR, China",181569304038.00
"Hong Kong SAR, China",177352785420.00
"Hong Kong SAR, China",159717233621.70
"Hong Kong SAR, China",144652912433.10
"Hong Kong SAR, China",59707404560.60
"Hong Kong SAR, China",76928290841.90
"Hong Kong SAR, China",35699543050.80
"Hong Kong SAR, China",29907091339.50
"Hong Kong SAR, China",33511383985.70
"Hong Kong SAR, China",219278739846.90
"Hong Kong SAR, China",68790369107.30
"Hong Kong SAR, China",214047795659.00
"Hong Kong SAR, China",169099768875.20
"Hong Kong SAR, China",161384522525.30
"Hong Kong SAR, China",262628877053.40
"Hong Kong SAR, China",168886163221.60
"Hong Kong SAR, China",169403241524.30
"Hong Kong SAR, China",275742650851.00
"Hong Kong SAR, China",171668164082.60
Hungary,53533393254.50
Hungary,38514171471.30
Hungary,46448783682.40
Hungary,111890070522.20
Hungary,84738408724.90
Hungary,67366285759.50
Hungary,48965869806.50
Hungary,129583005051.40
Hungary,137103927313.00
Hungary,156578897628.60
Hungary,48548470549.10
Hungary,47110416253.90
Hungary,114238447644.90
Hungary,126824840349.80
Hungary,139439620999.20
Hungary,138580119902.10
Hungary,103156817856.60
Hungary,46166297228.00
Hungary,47070176267.40
Hungary,133423898611.90
Hungary,34559392150.90
Hungary,39900742710.50
Hungary,129359841849.50
Hungary,42925508499.30
Iceland,6176444878.40
Iceland,7526269172.90
Iceland,14232533848.20
Iceland,3532930982.00
Iceland,6462503073.90
Iceland,6289671199.00
Iceland,12823815254.80
Iceland,8147162010.40
Iceland,3018165304.30
Iceland,5583426411.40
Iceland,8489958186.70
Iceland,13736980298.20
Iceland,8947860486.40
Iceland,7161929868.20
Iceland,3243282192.40
Iceland,21446741081.90
Iceland,3420085042.50
Iceland,2897187769.20
Iceland,7205069583.90
Iceland,6988721326.60
Iceland,17599578841.60
Iceland,17071004499.20
Iceland,8951369525.00
Iceland,17101040182.40
Iceland,15394553338.30
Iceland,11324394790.70
Iceland,16798498611.50
Iceland,4035232409.30
Iceland,2797571127.20
Iceland,6542685960.80
Iceland,7620750786.60
Iceland,13261004010.10
Iceland,14688160822.40
Iceland,5737417122.20
Iceland,9184959476.00
India,1831781515471.60
India,618356467437.00
India,493954333981.30
India,1835814449584.80
India,204234366470.50
India,333014463393.10
India,301790951204.20
India,1708458876829.90
India,466867079642.30
India,1861801615477.90
India,428741030147.40
India,834215013605.90
India,301233728792.80
India,949116769619.60
India,326608014285.30
India,222090283347.20
India,274842348144.10
India,399786888514.40
India,1365371474048.20
India,253352444883.30
India,1238699170079.00
India,523968561883.90
India,1224097069459.70
India,721585608183.50
India,236589100981.30
India,476609148165.20
India,196883474523.30
India,284193716756.80
India,189594121351.90
India,2066902397333.30
India,366599645609.60
India,283926977522.50
India,423160419439.30
India,293262352360.10
India,215878233650.70
Indonesia,888538201025.30
Indonesia,114426498045.20
Indonesia,158006849878.60
Indonesia,195660611033.80
Indonesia,87338874330.50
Indonesia,202132032843.80
Indonesia,101455197786.00
Indonesia,539580085612.40
Indonesia,176892148243.50
Indonesia,285868619205.80
Indonesia,432216737774.90
Indonesia,88787623309.80
Indonesia,256836883304.40
Indonesia,227369671349.20
Indonesia,78013206038.00
Indonesia,85369201878.70
Indonesia,917869913364.90
Indonesia,234772458818.10
Indonesia,75929617714.80
Indonesia,92473878831.10
Indonesia,910478729099.00
Indonesia,139116270052.10
Indonesia,128167999846.40
Indonesia,140001352527.30
Indonesia,87612439196.90
Indonesia,510228634992.30
Indonesia,160446947638.20
Indonesia,95445548017.30
Indonesia,165021012261.40
Indonesia,80060657612.20
Indonesia,755094157594.50
Indonesia,94715163814.30
Indonesia,215748854646.90
Indonesia,364570515631.50
Indonesia,892969104529.60
"Iran, Islamic Rep.",576566256355.40
"Iran, Islamic Rep.",105298720965.10
"Iran, Islamic Rep.",362661020975.30
"Iran, Islamic Rep.",67128216022.70
"Iran, Islamic Rep.",60088309490.60
"Iran, Islamic Rep.",116420833373.70
"Iran, Islamic Rep.",147222717987.30
"Iran, Islamic Rep.",90041228619.30
"Iran, Islamic Rep.",97085719575.30
"Iran, Islamic Rep.",116035029650.30
"Iran, Islamic Rep.",493798398466.40
"Iran, Islamic Rep.",153067404651.50
"Iran, Islamic Rep.",127851925593.60
"Iran, Islamic Rep.",114003085004.00
"Iran, Islamic Rep.",163226579221.10
"Iran, Islamic Rep.",422568112861.60
"Iran, Islamic Rep.",192014941988.60
"Iran, Islamic Rep.",104656040167.70
"Iran, Islamic Rep.",101286514977.50
"Iran, Islamic Rep.",355988432886.60
"Iran, Islamic Rep.",415338504536.30
"Iran, Islamic Rep.",102661888397.30
"Iran, Islamic Rep.",121526715238.10
"Iran, Islamic Rep.",198775373331.60
"Iran, Islamic Rep.",115438386681.90
"Iran, Islamic Rep.",307490175011.30
"Iran, Islamic Rep.",170673002203.80
"Iran, Islamic Rep.",116305831423.30
"Iran, Islamic Rep.",110573439131.00
"Iran, Islamic Rep.",90829495171.40
"Iran, Islamic Rep.",557935497765.80
"Iran, Islamic Rep.",242515194970.50
"Iran, Islamic Rep.",135409681532.10
Iraq,88840049180.70
Iraq,56617489123.10
Iraq,42595309882.70
Iraq,36627901762.10
Iraq,111660855042.70
Iraq,179910698488.40
Iraq,48291501319.20
Iraq,47134059695.00
Iraq,53405687321.20
Iraq,46808830822.80
Iraq,220505682865.40
Iraq,185749664444.40
Iraq,232497236277.90
Iraq,38424990232.80
Iraq,65140295167.10
Iraq,131613657833.70
Iraq,138516722649.60
Iraq,65650230470.20
Iraq,40595050556.00
Iraq,62511498416.90
Iraq,218000992453.30
Iraq,49954890353.30
Ireland,210363014550.40
Ireland,20649511978.70
Ireland,55862655768.50
Ireland,108455212528.00
Ireland,52365158739.40
Ireland,237756880733.90
Ireland,20745326416.80
Ireland,230534688244.90
Ireland,99317578772.80
Ireland,127215415019.80
Ireland,21453275206.80
Ireland,273722279185.60
Ireland,33886704119.90
Ireland,269297153024.90
Ireland,218448211920.50
Ireland,69070833333.30
Ireland,37735212957.40
Ireland,82654608405.00
Ireland,49737736088.20
Ireland,232077367192.50
Ireland,49256350136.80
Ireland,20086563086.90
Ireland,89810362229.40
Ireland,163476072234.80
Ireland,21248771549.90
Ireland,233556543484.30
Ireland,57040636042.40
Ireland,39199240986.70
Ireland,193034765334.00
Ireland,28685883849.10
Ireland,98541551246.50
Ireland,75695942540.30
Ireland,21726169283.10
Ireland,221965977474.80
Ireland,245920712756.50
Isle of Man,1897606791.40
Isle of Man,3344402193.20
Isle of Man,1023086918.60
Isle of Man,914727080.60
Isle of Man,2264911806.90
Isle of Man,1563667799.60
Isle of Man,1180919719.40
Isle of Man,4062367147.70
Isle of Man,1614595290.90
Isle of Man,2971167185.40
Isle of Man,1567465656.90
Isle of Man,1382548249.80
Isle of Man,2758117365.00
Israel,113365224580.60
Israel,141222006818.60
Israel,59170288118.20
Israel,116276785027.10
Israel,99319560011.00
Israel,290550600211.50
Israel,24572711913.30
Israel,131451205454.60
Israel,74669718264.60
Israel,176675108276.50
Israel,65771216153.20
Israel,257204902932.40
Israel,119876313901.00
Israel,232909554089.00
Israel,134020972780.00
Israel,52490325526.10
Israel,206476788191.00
Israel,258408212754.10
Israel,213919305197.90
Israel,29701444186.10
Israel,44599772690.50
Israel,109160636082.10
Israel,65925582468.60
Israel,114992763348.30
Israel,23196332651.00
Israel,26042766958.80
Israel,125467161458.90
Israel,304226336270.30
Israel,27435501516.50
Israel,152230964566.60
Israel,24122661062.80
Israel,35476344184.60
Israel,43892480158.60
Israel,129596737760.70
Israel,21780968680.50
Italy,1309407328397.50
Italy,1316286410055.00
Italy,1943530297327.80
Italy,436602270222.60
Italy,1266790342366.50
Italy,2186239372047.80
Italy,426018468146.00
Italy,2391875494360.60
Italy,888991669146.10
Italy,1242562041517.10
Italy,1570330474040.60
Italy,2144338185064.60
Italy,803348072901.10
Italy,638506559293.40
Italy,2136948255815.60
Italy,429438596491.20
Italy,1061832041343.70
Italy,1799125900173.80
Italy,925935365509.50
Italy,1267043290043.30
Italy,1177755332902.40
Italy,450890072000.80
Italy,1162784608501.10
Italy,441741840897.50
Italy,1249057425953.60
Italy,2126747549668.90
Italy,1095990033621.50
Italy,1853512498445.50
Italy,1142213746084.40
Italy,2204085546126.50
Italy,475855754013.10
Italy,2075220966828.00
Italy,2278089102029.50
Italy,1239510459299.70
Italy,1171213954594.10
Jamaica,14794802080.90
Jamaica,6527302708.70
Jamaica,10173234920.30
Jamaica,4938132518.60
Jamaica,11239260831.80
Jamaica,12795560771.30
Jamaica,9008629730.20
Jamaica,13707629040.50
Jamaica,4404938022.10
Jamaica,14362262584.90
Jamaica,12125023181.30
Jamaica,13230844040.00
Jamaica,2754549687.50
Jamaica,3293496330.40
Jamaica,3535452384.60
Jamaica,3828342820.30
Jamaica,4592208208.10
Jamaica,4891215396.10
Jamaica,3619262277.50
Jamaica,14433926128.60
Jamaica,11927661729.80
Jamaica,2679379386.60
Jamaica,9718989515.90
Jamaica,8742153396.60
Jamaica,8830909007.90
Jamaica,5813471982.00
Jamaica,9104515930.70
Jamaica,3287007225.70
Jamaica,7472532256.80
Jamaica,2100239022.60
Jamaica,2373564489.30
Jamaica,2979027983.20
Jamaica,4106205951.10
Jamaica,9430236065.50
Japan,1294608504036.50
Japan,1116840773544.90
Japan,1086988088601.60
Japan,2485236197390.00
Japan,5954476603961.50
Japan,4731198760271.10
Japan,4324278106865.90
Japan,3980819536159.80
Japan,5495385617892.00
Japan,5905632338015.50
Japan,4356750212598.00
Japan,4601461206885.10
Japan,4414962787033.60
Japan,4850348016491.90
Japan,4356347794333.10
Japan,3103698099694.40
Japan,1218106450334.90
Japan,3017052046759.90
Japan,4706187126019.60
Japan,4919563108372.50
Japan,3015393553889.70
Japan,2051061227226.70
Japan,4849184641953.60
Japan,5333925511059.00
Japan,5035141567658.90
Japan,4302939184963.80
Japan,3852794371633.00
Japan,3536800943086.00
Japan,1201465863138.80
Japan,3914574887342.20
Japan,1384532250924.20
Japan,4655803055650.60
Japan,4432599282922.50
Japan,4571867441130.40
Japan,4159859918093.60
Jordan,11407566733.50
Jordan,4993512828.60
Jordan,6277331602.10
Jordan,5606237993.50
Jordan,23818322957.70
Jordan,8457923955.70
Jordan,21972870920.90
Jordan,7910621156.60
Jordan,4159928704.00
Jordan,5311188435.70
Jordan,6928359238.40
Jordan,4680673603.90
Jordan,26425379436.60
Jordan,15056936953.50
Jordan,6756417468.60
Jordan,7244402961.90
Jordan,33593843662.00
Jordan,35826925774.60
Jordan,8147494358.30
Jordan,28840263380.30
Jordan,10193023676.40
Jordan,3909708819.30
Jordan,30937277605.60
Jordan,4344467193.30
Jordan,6727446632.40
Jordan,4384247336.10
Jordan,4920692191.00
Jordan,8972965058.00
Jordan,4967162160.40
Jordan,17110615282.70
Jordan,6237650241.20
Jordan,12588665303.20
Jordan,6402001908.80
Jordan,4221121313.80
Jordan,9580161860.90
Kazakhstan,203517198088.70
Kazakhstan,21035357832.80
Kazakhstan,30833692831.40
Kazakhstan,133441612246.80
Kazakhstan,104849886825.60
Kazakhstan,24906939560.10
Kazakhstan,231876282133.90
Kazakhstan,115308661142.90
Kazakhstan,18291990619.10
Kazakhstan,24881135586.40
Kazakhstan,148047348240.60
Kazakhstan,16870817134.80
Kazakhstan,24636598581.00
Kazakhstan,21250839258.10
Kazakhstan,81003884545.40
Kazakhstan,188048960311.20
Kazakhstan,43151647002.60
Kazakhstan,20374307047.10
Kazakhstan,22135245413.20
Kazakhstan,23409027475.70
Kazakhstan,22165932063.00
Kazakhstan,22152689129.60
Kazakhstan,212247913268.30
Kazakhstan,26932728898.80
Kazakhstan,57123671733.90
Kenya,9046326060.00
Kenya,39999659233.80
Kenya,8283101227.40
Kenya,6191426331.50
Kenya,6854490190.70
Kenya,50410164013.60
Kenya,16095337093.80
Kenya,14904517649.80
Kenya,5751789915.10
Kenya,7970816494.00
Kenya,8355380879.10
Kenya,8572346693.00
Kenya,5979205949.70
Kenya,7148145375.80
Kenya,7239145306.50
Kenya,6431594078.20
Kenya,8151479004.20
Kenya,6135040560.90
Kenya,14093998843.70
Kenya,13115773737.60
Kenya,60936509778.00
Kenya,37021512048.80
Kenya,41953433591.40
Kenya,12045858436.20
Kenya,12896013576.70
Kenya,31958195182.20
Kenya,18737895401.10
Kenya,35895153327.80
Kenya,8209129171.70
Kenya,54930813987.90
Kenya,12705357103.00
Kenya,25825524820.80
Kenya,13147743910.70
Kenya,12986007425.90
Kenya,7265303091.60
Kiribati,70596129.00
Kiribati,20572861.00
Kiribati,106149546.40
Kiribati,135046910.30
Kiribati,63101272.40
Kiribati,172260277.60
Kiribati,29432432.40
Kiribati,28646774.90
Kiribati,123005089.60
Kiribati,67512697.10
Kiribati,102220914.80
Kiribati,28413863.10
Kiribati,72259046.00
Kiribati,150436703.50
Kiribati,127126362.90
Kiribati,67097374.00
Kiribati,104670768.10
Kiribati,47797320.50
Kiribati,27935550.00
Kiribati,168944505.20
Kiribati,21294783.20
Kiribati,57610600.40
Kiribati,48613287.10
Kiribati,23924520.40
Kiribati,56200248.60
Kiribati,174984282.20
Kiribati,69152441.70
Kiribati,29558753.80
Kiribati,67866421.50
Kiribati,29307055.80
Kiribati,166762323.60
Kiribati,49724294.90
Kiribati,29659194.60
Kiribati,90148518.10
Kiribati,30842253.30
"Korea, Rep.",458704213081.10
"Korea, Rep.",898137223946.20
"Korea, Rep.",81639218690.20
"Korea, Rep.",1410382943972.80
"Korea, Rep.",284757121058.00
"Korea, Rep.",119773895286.20
"Korea, Rep.",99983374277.30
"Korea, Rep.",533051998853.60
"Korea, Rep.",248768504453.00
"Korea, Rep.",561633037419.50
"Korea, Rep.",67802380521.20
"Korea, Rep.",1222807167402.10
"Korea, Rep.",1202463655509.60
"Korea, Rep.",391963073243.10
"Korea, Rep.",376481975682.20
"Korea, Rep.",332324538078.70
"Korea, Rep.",609020054512.50
"Korea, Rep.",202308365346.50
"Korea, Rep.",1305604961393.10
"Korea, Rep.",560485235837.70
"Korea, Rep.",1002219083278.40
"Korea, Rep.",150986906889.40
"Korea, Rep.",90524009023.50
"Korea, Rep.",76240987915.40
"Korea, Rep.",764880644710.60
"Korea, Rep.",356117978607.60
"Korea, Rep.",1094499350177.30
"Korea, Rep.",680520807982.50
"Korea, Rep.",603413139412.00
"Korea, Rep.",103729914254.80
"Korea, Rep.",1122679200940.70
"Korea, Rep.",486315001430.00
"Korea, Rep.",559329547369.90
"Korea, Rep.",901934953364.70
"Korea, Rep.",1011797440363.40
Kuwait,105905295688.70
Kuwait,175826716255.70
Kuwait,147380278353.80
Kuwait,18427778417.60
Kuwait,11009955359.70
Kuwait,19858555891.60
Kuwait,47875837319.60
Kuwait,21445970613.80
Kuwait,28638869415.50
Kuwait,154034941941.60
Kuwait,37718011409.90
Kuwait,30350432859.20
Kuwait,25946185726.00
Kuwait,21700083485.90
Kuwait,59440511981.80
Kuwait,31492936825.50
Kuwait,174044698001.20
Kuwait,24313856481.00
Kuwait,17903989745.20
Kuwait,22368703331.00
Kuwait,24848484675.00
Kuwait,115416397089.80
Kuwait,23941392183.50
Kuwait,20690321411.40
Kuwait,101558973317.70
Kuwait,21577153356.40
Kuwait,34890773879.70
Kuwait,38138801478.80
Kuwait,25058021237.10
Kuwait,20871081796.20
Kuwait,114635466885.60
Kuwait,80797945205.50
Kuwait,27191688096.80
Kuwait,30120888928.70
Kyrgyz Republic,2028295454.50
Kyrgyz Republic,2674000000.00
Kyrgyz Republic,1249062025.10
Kyrgyz Republic,2316562400.00
Kyrgyz Republic,4794357795.10
Kyrgyz Republic,1525113501.10
Kyrgyz Republic,2460246796.10
Kyrgyz Republic,7335027591.90
Kyrgyz Republic,1369691955.00
Kyrgyz Republic,1661018518.50
Kyrgyz Republic,2211535311.60
Kyrgyz Republic,1767864035.70
Kyrgyz Republic,2570833333.30
Kyrgyz Republic,1827570586.20
Kyrgyz Republic,4690062255.10
Kyrgyz Republic,1645963749.80
Kyrgyz Republic,6197766118.60
Kyrgyz Republic,3802566170.80
Kyrgyz Republic,1919012781.00
Kyrgyz Republic,6605139933.40
Kyrgyz Republic,1681006993.00
Kyrgyz Republic,1605640633.40
Kyrgyz Republic,2834168889.40
Kyrgyz Republic,5139957784.90
Kyrgyz Republic,7404412710.30
Lao PDR,4222962984.80
Lao PDR,1747011884.40
Lao PDR,3452882525.30
Lao PDR,1543606381.90
Lao PDR,8283218733.60
Lao PDR,865559856.20
Lao PDR,5832915376.50
Lao PDR,1454430642.00
Lao PDR,1327748654.70
Lao PDR,9359185244.20
Lao PDR,2366666615.60
Lao PDR,1757142805.70
Lao PDR,1127806917.70
Lao PDR,2023324407.30
Lao PDR,2366398119.90
Lao PDR,11189514292.10
Lao PDR,714046803.20
Lao PDR,1763536299.20
Lao PDR,5443915127.90
Lao PDR,1280177847.20
Lao PDR,598961279.40
Lao PDR,1768619058.30
Lao PDR,2735558734.80
Lao PDR,11771725797.60
Lao PDR,1776842041.10
Lao PDR,1028087947.30
Lao PDR,7181441151.90
Lao PDR,1873671510.60
Lao PDR,1758176653.10
Lao PDR,1731198022.50
Lao PDR,1087273076.40
Latvia,5880992308.40
Latvia,26155123307.80
Latvia,10437907020.80
Latvia,35671103520.80
Latvia,9872049657.40
Latvia,21620628835.10
Latvia,17091424860.90
Latvia,28545148936.00
Latvia,30945808825.20
Latvia,23868572608.90
Latvia,12884073854.50
Latvia,28319399054.30
Latvia,11521268953.30
Latvia,30908761928.20
Latvia,15267165505.30
Latvia,6928629232.70
Latvia,7587546969.40
Latvia,31920815648.30
Latvia,8375152961.80
Latvia,5985861104.30
Lebanon,20955223880.60
Lebanon,13690217120.60
Lebanon,21287562189.10
Lebanon,21796351575.50
Lebanon,5545921821.00
Lebanon,19152238806.00
Lebanon,20082918739.60
Lebanon,35139635157.50
Lebanon,4451497337.40
Lebanon,17260364842.50
Lebanon,17391056436.80
Lebanon,40078938640.10
Lebanon,7535259914.40
Lebanon,44352418120.40
Lebanon,43205095854.10
Lebanon,24577114427.90
Lebanon,17649751243.80
Lebanon,45730945273.60
Lebanon,2838485397.80
Lebanon,28829850746.30
Lebanon,38009950248.80
Lebanon,15751867489.40
Lebanon,9599127189.40
Lebanon,17247179483.20
Lebanon,2717998713.10
Lebanon,3313539978.90
Lebanon,11718795352.10
Lesotho,859809027.80
Lesotho,1428852972.00
