Resolution of chronic urticaria coincident with vitamin D supplementation,2012,David,Rosenstreich
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,A A,Willette
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,B B,Bendlin
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,D G,McLaren
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,E,Canu
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,E K,Kastman
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,K J,Kosmatka
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,G,Xu
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,A S,Field
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,A L,Alexander
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,R J,Colman
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,R H,Weindruch
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,C L,Coe
Age-related changes in neural volume and microstructure associated with interleukin-6 are ameliorated by a calorie-restricted diet in old rhesus monkeys,2010,S C,Johnson
Acute mucosal radiation reactions in patients with head and neck cancer. Patterns of mucosal healing on the basis of daily examinations,2012,A,Wygoda
Acute mucosal radiation reactions in patients with head and neck cancer. Patterns of mucosal healing on the basis of daily examinations,2012,K,Składowski
Acute mucosal radiation reactions in patients with head and neck cancer. Patterns of mucosal healing on the basis of daily examinations,2012,T,Rutkowski
Acute mucosal radiation reactions in patients with head and neck cancer. Patterns of mucosal healing on the basis of daily examinations,2012,M,Hutnik
Acute mucosal radiation reactions in patients with head and neck cancer. Patterns of mucosal healing on the basis of daily examinations,2012,M,Goleń
Acute mucosal radiation reactions in patients with head and neck cancer. Patterns of mucosal healing on the basis of daily examinations,2012,B,Pilecki
Acute mucosal radiation reactions in patients with head and neck cancer. Patterns of mucosal healing on the basis of daily examinations,2012,W,Przeorek
Acute mucosal radiation reactions in patients with head and neck cancer. Patterns of mucosal healing on the basis of daily examinations,2012,B,Lukaszczyk-Wideł
Oral delivery of a potent anti-angiogenic heparin conjugate by chemical conjugation and physical complexation using deoxycholic acid,2014,Farzana,Alam
Oral delivery of a potent anti-angiogenic heparin conjugate by chemical conjugation and physical complexation using deoxycholic acid,2014,Taslim A,Al-Hilal
Oral delivery of a potent anti-angiogenic heparin conjugate by chemical conjugation and physical complexation using deoxycholic acid,2014,Seung Woo,Chung
Oral delivery of a potent anti-angiogenic heparin conjugate by chemical conjugation and physical complexation using deoxycholic acid,2014,Donghyun,Seo
Oral delivery of a potent anti-angiogenic heparin conjugate by chemical conjugation and physical complexation using deoxycholic acid,2014,Foyez,Mahmud
Oral delivery of a potent anti-angiogenic heparin conjugate by chemical conjugation and physical complexation using deoxycholic acid,2014,Han Sung,Kim
Oral delivery of a potent anti-angiogenic heparin conjugate by chemical conjugation and physical complexation using deoxycholic acid,2014,Sang Yoon,Kim
Oral delivery of a potent anti-angiogenic heparin conjugate by chemical conjugation and physical complexation using deoxycholic acid,2014,Youngro,Byun
Pten-null tumors cohabiting the same lung display differential AKT activation and sensitivity to dietary restriction,2013,Natasha L,Curry
Pten-null tumors cohabiting the same lung display differential AKT activation and sensitivity to dietary restriction,2013,Mari,Mino-Kenudson
Pten-null tumors cohabiting the same lung display differential AKT activation and sensitivity to dietary restriction,2013,Trudy G,Oliver
Pten-null tumors cohabiting the same lung display differential AKT activation and sensitivity to dietary restriction,2013,Omer H,Yilmaz
Pten-null tumors cohabiting the same lung display differential AKT activation and sensitivity to dietary restriction,2013,Vedat O,Yilmaz
Pten-null tumors cohabiting the same lung display differential AKT activation and sensitivity to dietary restriction,2013,Jade Y,Moon
Pten-null tumors cohabiting the same lung display differential AKT activation and sensitivity to dietary restriction,2013,Tyler,Jacks
Pten-null tumors cohabiting the same lung display differential AKT activation and sensitivity to dietary restriction,2013,David M,Sabatini
Pten-null tumors cohabiting the same lung display differential AKT activation and sensitivity to dietary restriction,2013,Nada Y,Kalaany
Integrating the management of Ruaha landscape of Tanzania with local needs and preferences,2013,Michel,Masozera
Integrating the management of Ruaha landscape of Tanzania with local needs and preferences,2013,Jon D,Erickson
Integrating the management of Ruaha landscape of Tanzania with local needs and preferences,2013,Deana,Clifford
Integrating the management of Ruaha landscape of Tanzania with local needs and preferences,2013,Peter,Coppolillo
Integrating the management of Ruaha landscape of Tanzania with local needs and preferences,2013,Harrison G,Sadiki
Integrating the management of Ruaha landscape of Tanzania with local needs and preferences,2013,Jonna K,Mazet
A New Stochastic Kriging Method for Modeling Multi-Source Exposure-Response Data in Toxicology Studies,2014,Kai,Wang
A New Stochastic Kriging Method for Modeling Multi-Source Exposure-Response Data in Toxicology Studies,2014,Xi,Chen
A New Stochastic Kriging Method for Modeling Multi-Source Exposure-Response Data in Toxicology Studies,2014,Feng,Yang
A New Stochastic Kriging Method for Modeling Multi-Source Exposure-Response Data in Toxicology Studies,2014,Dale W,Porter
A New Stochastic Kriging Method for Modeling Multi-Source Exposure-Response Data in Toxicology Studies,2014,Nianqiang,Wu
Platelets effects on tumor growth,2014,Hadi A,Goubran
Platelets effects on tumor growth,2014,Julie,Stakiw
Platelets effects on tumor growth,2014,Mirjana,Radosevic
Platelets effects on tumor growth,2014,Thierry,Burnouf
Early administration of systemic corticosteroids reduces hospital admission rates for children with moderate and severe asthma exacerbation,2012,Sanjit K,Bhogal
Early administration of systemic corticosteroids reduces hospital admission rates for children with moderate and severe asthma exacerbation,2012,David,McGillivray
Early administration of systemic corticosteroids reduces hospital admission rates for children with moderate and severe asthma exacerbation,2012,Jean,Bourbeau
Early administration of systemic corticosteroids reduces hospital admission rates for children with moderate and severe asthma exacerbation,2012,Andrea,Benedetti
Early administration of systemic corticosteroids reduces hospital admission rates for children with moderate and severe asthma exacerbation,2012,Susan,Bartlett
Early administration of systemic corticosteroids reduces hospital admission rates for children with moderate and severe asthma exacerbation,2012,Francine M,Ducharme
Introducing Scenario Based Learning interactive to postgraduates in UQ Orthodontic Program,2014,S,Naser-Ud-Din
Interventions for managing asthma in pregnancy,2014,Emily,Bain
Interventions for managing asthma in pregnancy,2014,Kristen L,Pierides
Interventions for managing asthma in pregnancy,2014,Vicki L,Clifton
Interventions for managing asthma in pregnancy,2014,Nicolette A,Hodyl
Interventions for managing asthma in pregnancy,2014,Michael J,Stark
Interventions for managing asthma in pregnancy,2014,Caroline A,Crowther
Interventions for managing asthma in pregnancy,2014,Philippa,Middleton
Saliva cortisol levels in construction workers in the Arctic (78°N),2011,Anette,Harris
Saliva cortisol levels in construction workers in the Arctic (78°N),2011,Siri,Waage
Saliva cortisol levels in construction workers in the Arctic (78°N),2011,Holger,Ursin
Saliva cortisol levels in construction workers in the Arctic (78°N),2011,Hege R,Eriksen
Circadian rhythms of PERIOD1 expression in the dorsomedial hypothalamic nucleus in the absence of entrained food-anticipatory activity rhythms in rats,2009,Michael,Verwey
Circadian rhythms of PERIOD1 expression in the dorsomedial hypothalamic nucleus in the absence of entrained food-anticipatory activity rhythms in rats,2009,Germain Y M,Lam
Circadian rhythms of PERIOD1 expression in the dorsomedial hypothalamic nucleus in the absence of entrained food-anticipatory activity rhythms in rats,2009,Shimon,Amir
A novel device based on smart textile to control heart's activity during exercise,2014,Marco,Romagnoli
A novel device based on smart textile to control heart's activity during exercise,2014,Rafael,Alis
A novel device based on smart textile to control heart's activity during exercise,2014,Javier,Guillen
A novel device based on smart textile to control heart's activity during exercise,2014,Javier,Basterra
A novel device based on smart textile to control heart's activity during exercise,2014,J P,Villacastin
A novel device based on smart textile to control heart's activity during exercise,2014,Sergio,Guillen
p16INK4a impairs homologous recombination-mediated DNA repair in human papillomavirus-positive head and neck tumors,2014,Rüveyda,Dok
p16INK4a impairs homologous recombination-mediated DNA repair in human papillomavirus-positive head and neck tumors,2014,Peter,Kalev
p16INK4a impairs homologous recombination-mediated DNA repair in human papillomavirus-positive head and neck tumors,2014,Evert Jan,Van Limbergen
p16INK4a impairs homologous recombination-mediated DNA repair in human papillomavirus-positive head and neck tumors,2014,Layka Abbasi,Asbagh
p16INK4a impairs homologous recombination-mediated DNA repair in human papillomavirus-positive head and neck tumors,2014,Iria,Vázquez
p16INK4a impairs homologous recombination-mediated DNA repair in human papillomavirus-positive head and neck tumors,2014,Esther,Hauben
p16INK4a impairs homologous recombination-mediated DNA repair in human papillomavirus-positive head and neck tumors,2014,Anna,Sablina
p16INK4a impairs homologous recombination-mediated DNA repair in human papillomavirus-positive head and neck tumors,2014,Sandra,Nuyts
Ebola: an open letter to European governments,2014,Jose M,Martin-Moreno
Ebola: an open letter to European governments,2014,Walter,Ricciardi
Ebola: an open letter to European governments,2014,Vesna,Bjegovic-Mikanovic
Ebola: an open letter to European governments,2014,Peggy,Maguire
Ebola: an open letter to European governments,2014,Martin,McKee
Primate prefrontal cortex evolution: human brains are the extreme of a lateralized ape trend,2011,J B,Smaers
Primate prefrontal cortex evolution: human brains are the extreme of a lateralized ape trend,2011,J,Steele
Primate prefrontal cortex evolution: human brains are the extreme of a lateralized ape trend,2011,C R,Case
Primate prefrontal cortex evolution: human brains are the extreme of a lateralized ape trend,2011,A,Cowper
Primate prefrontal cortex evolution: human brains are the extreme of a lateralized ape trend,2011,K,Amunts
Primate prefrontal cortex evolution: human brains are the extreme of a lateralized ape trend,2011,K,Zilles
Intermittent auscultation of the fetal heart rate during labor: an opportunity for shared decision making,2014,Sally,Hersh
Intermittent auscultation of the fetal heart rate during labor: an opportunity for shared decision making,2014,Michele,Megregian
Intermittent auscultation of the fetal heart rate during labor: an opportunity for shared decision making,2014,Cathy,Emeis
Variability and prognostic relevance of different phenotypes in amyotrophic lateral sclerosis - Data from a population-based registry,2014,Joachim,Wolf
Variability and prognostic relevance of different phenotypes in amyotrophic lateral sclerosis - Data from a population-based registry,2014,Anton,Safer
Variability and prognostic relevance of different phenotypes in amyotrophic lateral sclerosis - Data from a population-based registry,2014,Johannes C,Wöhrle
Variability and prognostic relevance of different phenotypes in amyotrophic lateral sclerosis - Data from a population-based registry,2014,Frederick,Palm
Variability and prognostic relevance of different phenotypes in amyotrophic lateral sclerosis - Data from a population-based registry,2014,Wilfred A,Nix
Variability and prognostic relevance of different phenotypes in amyotrophic lateral sclerosis - Data from a population-based registry,2014,Matthias,Maschke
Variability and prognostic relevance of different phenotypes in amyotrophic lateral sclerosis - Data from a population-based registry,2014,Armin J,Grau
Mild traumatic brain injury: longitudinal regional brain volume changes,2013,Yongxia,Zhou
Mild traumatic brain injury: longitudinal regional brain volume changes,2013,Andrea,Kierans
Mild traumatic brain injury: longitudinal regional brain volume changes,2013,Damon,Kenul
Mild traumatic brain injury: longitudinal regional brain volume changes,2013,Yulin,Ge
Mild traumatic brain injury: longitudinal regional brain volume changes,2013,Joseph,Rath
Mild traumatic brain injury: longitudinal regional brain volume changes,2013,Joseph,Reaume
Mild traumatic brain injury: longitudinal regional brain volume changes,2013,Robert I,Grossman
Mild traumatic brain injury: longitudinal regional brain volume changes,2013,Yvonne W,Lui
A mathematical model of salt-sensitive hypertension: The neurogenic hypothesis,2014,Viktoria A,Averina
A mathematical model of salt-sensitive hypertension: The neurogenic hypothesis,2014,Hans G,Othmer
A mathematical model of salt-sensitive hypertension: The neurogenic hypothesis,2014,Gregory D,Fink
A mathematical model of salt-sensitive hypertension: The neurogenic hypothesis,2014,John W,Osborn
Pharmacological characterization of Solanum cernuum Vell.: 31-norcycloartanones with analgesic and anti-inflammatory properties,2013,Luciane C,Lopes
Pharmacological characterization of Solanum cernuum Vell.: 31-norcycloartanones with analgesic and anti-inflammatory properties,2013,João Ernesto,de Carvalho
Pharmacological characterization of Solanum cernuum Vell.: 31-norcycloartanones with analgesic and anti-inflammatory properties,2013,Marise,Kakimore
Pharmacological characterization of Solanum cernuum Vell.: 31-norcycloartanones with analgesic and anti-inflammatory properties,2013,Débora B,Vendramini-Costa
Pharmacological characterization of Solanum cernuum Vell.: 31-norcycloartanones with analgesic and anti-inflammatory properties,2013,Maria A,Medeiros
Pharmacological characterization of Solanum cernuum Vell.: 31-norcycloartanones with analgesic and anti-inflammatory properties,2013,Humberto M,Spindola
Pharmacological characterization of Solanum cernuum Vell.: 31-norcycloartanones with analgesic and anti-inflammatory properties,2013,Javier,Ávila-Román
Pharmacological characterization of Solanum cernuum Vell.: 31-norcycloartanones with analgesic and anti-inflammatory properties,2013,Ana M,Lourenço
Pharmacological characterization of Solanum cernuum Vell.: 31-norcycloartanones with analgesic and anti-inflammatory properties,2013,Virginia,Motilva
Examestane in advanced or recurrent endometrial carcinoma: a prospective phase II study by the Nordic Society of Gynecologic Oncology (NSGO),2014,Kristina,Lindemann
Examestane in advanced or recurrent endometrial carcinoma: a prospective phase II study by the Nordic Society of Gynecologic Oncology (NSGO),2014,Susanne,Malander
Examestane in advanced or recurrent endometrial carcinoma: a prospective phase II study by the Nordic Society of Gynecologic Oncology (NSGO),2014,Rene D,Christensen
Examestane in advanced or recurrent endometrial carcinoma: a prospective phase II study by the Nordic Society of Gynecologic Oncology (NSGO),2014,Mansoor R,Mirza
Examestane in advanced or recurrent endometrial carcinoma: a prospective phase II study by the Nordic Society of Gynecologic Oncology (NSGO),2014,Gunnar B,Kristensen
Examestane in advanced or recurrent endometrial carcinoma: a prospective phase II study by the Nordic Society of Gynecologic Oncology (NSGO),2014,Elisabeth,Aavall-Lundqvist
Examestane in advanced or recurrent endometrial carcinoma: a prospective phase II study by the Nordic Society of Gynecologic Oncology (NSGO),2014,Ignace,Vergote
Examestane in advanced or recurrent endometrial carcinoma: a prospective phase II study by the Nordic Society of Gynecologic Oncology (NSGO),2014,Per,Rosenberg
Examestane in advanced or recurrent endometrial carcinoma: a prospective phase II study by the Nordic Society of Gynecologic Oncology (NSGO),2014,Karin,Boman
Examestane in advanced or recurrent endometrial carcinoma: a prospective phase II study by the Nordic Society of Gynecologic Oncology (NSGO),2014,Britta,Nordstrøm
The effects of environmental toxins on allergic inflammation,2014,San-Nan,Yang
The effects of environmental toxins on allergic inflammation,2014,Chong-Chao,Hsieh
The effects of environmental toxins on allergic inflammation,2014,Hsuan-Fu,Kuo
The effects of environmental toxins on allergic inflammation,2014,Min-Sheng,Lee
The effects of environmental toxins on allergic inflammation,2014,Ming-Yii,Huang
The effects of environmental toxins on allergic inflammation,2014,Chang-Hung,Kuo
The effects of environmental toxins on allergic inflammation,2014,Chih-Hsing,Hung
CXCR4 expression correlates with the degree of tumor infiltration and BRAF status in papillary thyroid carcinomas,2011,Liborio,Torregrossa
CXCR4 expression correlates with the degree of tumor infiltration and BRAF status in papillary thyroid carcinomas,2011,Riccardo,Giannini
CXCR4 expression correlates with the degree of tumor infiltration and BRAF status in papillary thyroid carcinomas,2011,Nicla,Borrelli
CXCR4 expression correlates with the degree of tumor infiltration and BRAF status in papillary thyroid carcinomas,2011,Elisa,Sensi
CXCR4 expression correlates with the degree of tumor infiltration and BRAF status in papillary thyroid carcinomas,2011,Rosa Marina,Melillo
CXCR4 expression correlates with the degree of tumor infiltration and BRAF status in papillary thyroid carcinomas,2011,Pietro,Leocata
CXCR4 expression correlates with the degree of tumor infiltration and BRAF status in papillary thyroid carcinomas,2011,Gabriele,Materazzi
CXCR4 expression correlates with the degree of tumor infiltration and BRAF status in papillary thyroid carcinomas,2011,Paolo,Miccoli
CXCR4 expression correlates with the degree of tumor infiltration and BRAF status in papillary thyroid carcinomas,2011,Massimo,Santoro
CXCR4 expression correlates with the degree of tumor infiltration and BRAF status in papillary thyroid carcinomas,2011,Fulvio,Basolo
Mouth rinsing with a bitter solution without ingestion does not improve sprint cycling performance,2014,Sharon,Gam
Mouth rinsing with a bitter solution without ingestion does not improve sprint cycling performance,2014,Mark,Tan
Mouth rinsing with a bitter solution without ingestion does not improve sprint cycling performance,2014,Kym J,Guelfi
Mouth rinsing with a bitter solution without ingestion does not improve sprint cycling performance,2014,Paul A,Fournier
Hsp70 regulates immune response in experimental autoimmune encephalomyelitis,2014,M José,Mansilla
Hsp70 regulates immune response in experimental autoimmune encephalomyelitis,2014,Carme,Costa
Hsp70 regulates immune response in experimental autoimmune encephalomyelitis,2014,Herena,Eixarch
Hsp70 regulates immune response in experimental autoimmune encephalomyelitis,2014,Vanja,Tepavcevic
Hsp70 regulates immune response in experimental autoimmune encephalomyelitis,2014,Mireia,Castillo
Hsp70 regulates immune response in experimental autoimmune encephalomyelitis,2014,Roland,Martin
Hsp70 regulates immune response in experimental autoimmune encephalomyelitis,2014,Catherine,Lubetzki
Hsp70 regulates immune response in experimental autoimmune encephalomyelitis,2014,Marie-Stéphane,Aigrot
Hsp70 regulates immune response in experimental autoimmune encephalomyelitis,2014,Xavier,Montalban
Hsp70 regulates immune response in experimental autoimmune encephalomyelitis,2014,Carmen,Espejo
What's new in atopic eczema? An analysis of systematic reviews published in 2009-2010,2011,K,Shams
What's new in atopic eczema? An analysis of systematic reviews published in 2009-2010,2011,D J C,Grindlay
What's new in atopic eczema? An analysis of systematic reviews published in 2009-2010,2011,H C,Williams
"The itching hand""- important differential diagnoses and treatment",2012,Elke,Weisshaar
"The itching hand""- important differential diagnoses and treatment",2012,Ursula,Kallen
"The itching hand""- important differential diagnoses and treatment",2012,Melanie,Weiß
Back pain's association with vertebral end-plate signal changes in sciatica,2013,Abdelilah,el Barzouhi
Back pain's association with vertebral end-plate signal changes in sciatica,2013,Carmen L A M,Vleggeert-Lankamp
Back pain's association with vertebral end-plate signal changes in sciatica,2013,Bas F,van der Kallen
Back pain's association with vertebral end-plate signal changes in sciatica,2013,Geert J,Lycklama à Nijeholt
Back pain's association with vertebral end-plate signal changes in sciatica,2013,Wilbert B,van den Hout
Back pain's association with vertebral end-plate signal changes in sciatica,2013,Bart W,Koes
Back pain's association with vertebral end-plate signal changes in sciatica,2013,Wilco C,Peul
Back pain's association with vertebral end-plate signal changes in sciatica,2013,[Collective Name],Leiden–The Hague Spine Intervention Prognostic Study Group
Cytologic findings and differential diagnoses of primary thyroid MALT lymphoma with striking plasma cell differentiation and amyloid deposition,2013,Yuri,Nobuoka
Cytologic findings and differential diagnoses of primary thyroid MALT lymphoma with striking plasma cell differentiation and amyloid deposition,2013,Mitsuyoshi,Hirokawa
Cytologic findings and differential diagnoses of primary thyroid MALT lymphoma with striking plasma cell differentiation and amyloid deposition,2013,Seiji,Kuma
Cytologic findings and differential diagnoses of primary thyroid MALT lymphoma with striking plasma cell differentiation and amyloid deposition,2013,Nozomi,Takagi
Cytologic findings and differential diagnoses of primary thyroid MALT lymphoma with striking plasma cell differentiation and amyloid deposition,2013,Miyoko,Higuchi
Cytologic findings and differential diagnoses of primary thyroid MALT lymphoma with striking plasma cell differentiation and amyloid deposition,2013,Hiroo,Masuoka
Cytologic findings and differential diagnoses of primary thyroid MALT lymphoma with striking plasma cell differentiation and amyloid deposition,2013,Akihiro,Miya
Cytologic findings and differential diagnoses of primary thyroid MALT lymphoma with striking plasma cell differentiation and amyloid deposition,2013,Sumihisa,Kubota
Cytologic findings and differential diagnoses of primary thyroid MALT lymphoma with striking plasma cell differentiation and amyloid deposition,2013,Akira,Miyauchi
Bioenergetic profile experiment using C2C12 myoblast cells,2010,David G,Nicholls
Bioenergetic profile experiment using C2C12 myoblast cells,2010,Victor M,Darley-Usmar
Bioenergetic profile experiment using C2C12 myoblast cells,2010,Min,Wu
Bioenergetic profile experiment using C2C12 myoblast cells,2010,Per Bo,Jensen
Bioenergetic profile experiment using C2C12 myoblast cells,2010,George W,Rogers
Bioenergetic profile experiment using C2C12 myoblast cells,2010,David A,Ferrick
Decreased body mass index is associated with poor prognosis in patients with multiple myeloma,2013,Sung-Hoon,Jung
Decreased body mass index is associated with poor prognosis in patients with multiple myeloma,2013,Deok-Hwan,Yang
Decreased body mass index is associated with poor prognosis in patients with multiple myeloma,2013,Jae-Sook,Ahn
Decreased body mass index is associated with poor prognosis in patients with multiple myeloma,2013,Seung-Shin,Lee
Decreased body mass index is associated with poor prognosis in patients with multiple myeloma,2013,Seo-Yeon,Ahn
Decreased body mass index is associated with poor prognosis in patients with multiple myeloma,2013,Yeo-Kyeoung,Kim
Decreased body mass index is associated with poor prognosis in patients with multiple myeloma,2013,Hyeoung-Joon,Kim
Decreased body mass index is associated with poor prognosis in patients with multiple myeloma,2013,Je-Jung,Lee
The family and community nurse: Health agent and model for the chronic patient within the community],2013,Angélica,Miguélez-Chamorro
The family and community nurse: Health agent and model for the chronic patient within the community],2013,Carmen,Ferrer-Arnedo
Well differentiated thyroid cancer with aerodigestive tract invasion: Long-term control and functional outcomes,2014,Shirley Y,Su
Well differentiated thyroid cancer with aerodigestive tract invasion: Long-term control and functional outcomes,2014,Zvonimir L,Milas
Well differentiated thyroid cancer with aerodigestive tract invasion: Long-term control and functional outcomes,2014,Neel,Bhatt
Well differentiated thyroid cancer with aerodigestive tract invasion: Long-term control and functional outcomes,2014,Dianna,Roberts
Well differentiated thyroid cancer with aerodigestive tract invasion: Long-term control and functional outcomes,2014,Gary L,Clayman
A method for accurately designing flaps for use in reconstructive surgery of the oral and oropharyngeal region using surgical wire,2011,Koichi,Watanabe
A method for accurately designing flaps for use in reconstructive surgery of the oral and oropharyngeal region using surgical wire,2011,Nagahiro,Takahashi
A method for accurately designing flaps for use in reconstructive surgery of the oral and oropharyngeal region using surgical wire,2011,Yoichiro,Morihisa
A method for accurately designing flaps for use in reconstructive surgery of the oral and oropharyngeal region using surgical wire,2011,Kou,Ino
A method for accurately designing flaps for use in reconstructive surgery of the oral and oropharyngeal region using surgical wire,2011,Hideaki,Rikimaru
A method for accurately designing flaps for use in reconstructive surgery of the oral and oropharyngeal region using surgical wire,2011,Noriyuki,Koga
A method for accurately designing flaps for use in reconstructive surgery of the oral and oropharyngeal region using surgical wire,2011,Kensuke,Kiyokawa
Treatment of trigeminal neuralgia associated with multiple sclerosis,2013,Ronald,Brisman
Store-operated Ca2+ entry is involved in transforming growth factor-β1 facilitated proliferation of rat airway smooth muscle cells,2013,Ya-Dong,Gao
Store-operated Ca2+ entry is involved in transforming growth factor-β1 facilitated proliferation of rat airway smooth muscle cells,2013,Jun-Wen,Zheng
Store-operated Ca2+ entry is involved in transforming growth factor-β1 facilitated proliferation of rat airway smooth muscle cells,2013,Ping,Li
Store-operated Ca2+ entry is involved in transforming growth factor-β1 facilitated proliferation of rat airway smooth muscle cells,2013,Ming,Cheng
Store-operated Ca2+ entry is involved in transforming growth factor-β1 facilitated proliferation of rat airway smooth muscle cells,2013,Jiong,Yang
The epidemiology of endometrial and ovarian cancer,2011,Daniel W,Cramer
Sclerosis and varicocele embolization with N-butyl cyanoacrylate: experience in 41 patients,2013,José,Urbano
Sclerosis and varicocele embolization with N-butyl cyanoacrylate: experience in 41 patients,2013,Manuel,Cabrera
Sclerosis and varicocele embolization with N-butyl cyanoacrylate: experience in 41 patients,2013,Alberto,Alonso-Burgos
Validating a script concordance test for assessing neurological localization and emergencies,2014,K,Tan
Validating a script concordance test for assessing neurological localization and emergencies,2014,N C K,Tan
Validating a script concordance test for assessing neurological localization and emergencies,2014,N,Kandiah
Validating a script concordance test for assessing neurological localization and emergencies,2014,D,Samarasekera
Validating a script concordance test for assessing neurological localization and emergencies,2014,G,Ponnamperuma
Cigarette smoking may modify the risk of depression in eczema among adults: a preliminary study using NHANES 2005-2006,2010,Y-W,Yang
Cigarette smoking may modify the risk of depression in eczema among adults: a preliminary study using NHANES 2005-2006,2010,Y-H,Chen
Cigarette smoking may modify the risk of depression in eczema among adults: a preliminary study using NHANES 2005-2006,2010,Y-H,Huang
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,M,Di Maso
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,R,Talamini
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,C,Bosetti
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,M,Montella
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,A,Zucchetto
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,M,Libra
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,E,Negri
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,F,Levi
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,C,La Vecchia
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,S,Franceschi
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,D,Serraino
Red meat and cancer risk in a network of case-control studies focusing on cooking practices,2013,J,Polesel
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Sant P,Chawla
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Arthur P,Staddon
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Laurence H,Baker
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Scott M,Schuetze
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Anthony W,Tolcher
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Gina Z,D'Amato
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Jean-Yves,Blay
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Monica M,Mita
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Kamalesh K,Sankhala
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Lori,Berk
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Victor M,Rivera
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Tim,Clackson
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,John W,Loewy
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,Frank G,Haluska
Phase II study of the mammalian target of rapamycin inhibitor ridaforolimus in patients with advanced bone and soft tissue sarcomas,2011,George D,Demetri
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Ellen B,Fung
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Paul R,Harmatz
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Meredith,Milet
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Thomas D,Coates
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Alexis A,Thompson
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Mark,Ranalli
