Phase I trial of UCN-01 in combination with topotecan in patients with advanced solid cancers: a Princess Margaret Hospital Phase II Consortium study,2005,A Oza
Phase I trial of UCN-01 in combination with topotecan in patients with advanced solid cancers: a Princess Margaret Hospital Phase II Consortium study,2005,E W Winquist
Phase I trial of UCN-01 in combination with topotecan in patients with advanced solid cancers: a Princess Margaret Hospital Phase II Consortium study,2005,M Moore
Phase I trial of UCN-01 in combination with topotecan in patients with advanced solid cancers: a Princess Margaret Hospital Phase II Consortium study,2005,E X Chen
Phase I trial of UCN-01 in combination with topotecan in patients with advanced solid cancers: a Princess Margaret Hospital Phase II Consortium study,2005,S Brown
Phase I trial of UCN-01 in combination with topotecan in patients with advanced solid cancers: a Princess Margaret Hospital Phase II Consortium study,2005,G R Pond
Phase I trial of UCN-01 in combination with topotecan in patients with advanced solid cancers: a Princess Margaret Hospital Phase II Consortium study,2005,J E Dancey
Phase I trial of UCN-01 in combination with topotecan in patients with advanced solid cancers: a Princess Margaret Hospital Phase II Consortium study,2005,H W Hirte
Influence of recombinant human erythropoietin treatment on pulmonary O2 uptake kinetics during exercise in humans,2005,Daryl P Wilkerson
Influence of recombinant human erythropoietin treatment on pulmonary O2 uptake kinetics during exercise in humans,2005,Jörn Rittweger
Influence of recombinant human erythropoietin treatment on pulmonary O2 uptake kinetics during exercise in humans,2005,Nicolas J A Berger
Influence of recombinant human erythropoietin treatment on pulmonary O2 uptake kinetics during exercise in humans,2005,Patrick F Naish
Influence of recombinant human erythropoietin treatment on pulmonary O2 uptake kinetics during exercise in humans,2005,Andrew M Jones
The Ebola virus matrix protein penetrates into the plasma membrane: a key step in viral protein 40 (VP40) oligomerization and viral egress,2013,Emmanuel Adu-Gyamfi
The Ebola virus matrix protein penetrates into the plasma membrane: a key step in viral protein 40 (VP40) oligomerization and viral egress,2013,Smita P Soni
The Ebola virus matrix protein penetrates into the plasma membrane: a key step in viral protein 40 (VP40) oligomerization and viral egress,2013,Yi Xue
The Ebola virus matrix protein penetrates into the plasma membrane: a key step in viral protein 40 (VP40) oligomerization and viral egress,2013,Michelle A Digman
The Ebola virus matrix protein penetrates into the plasma membrane: a key step in viral protein 40 (VP40) oligomerization and viral egress,2013,Enrico Gratton
The Ebola virus matrix protein penetrates into the plasma membrane: a key step in viral protein 40 (VP40) oligomerization and viral egress,2013,Robert V Stahelin
Survey of oral chemotherapy safety and adherence practices of hospitals in Spain,2013,David Conde-Estévez
Survey of oral chemotherapy safety and adherence practices of hospitals in Spain,2013,Esther Salas
Survey of oral chemotherapy safety and adherence practices of hospitals in Spain,2013,Joan Albanell
The effect of XPD polymorphisms on digestive tract cancers risk: a meta-analysis,2014,Haina Du
The effect of XPD polymorphisms on digestive tract cancers risk: a meta-analysis,2014,Nannan Guo
The effect of XPD polymorphisms on digestive tract cancers risk: a meta-analysis,2014,Bin Shi
The effect of XPD polymorphisms on digestive tract cancers risk: a meta-analysis,2014,Qian Zhang
The effect of XPD polymorphisms on digestive tract cancers risk: a meta-analysis,2014,Zhipeng Chen
The effect of XPD polymorphisms on digestive tract cancers risk: a meta-analysis,2014,Kai Lu
The effect of XPD polymorphisms on digestive tract cancers risk: a meta-analysis,2014,Yongqian Shu
The effect of XPD polymorphisms on digestive tract cancers risk: a meta-analysis,2014,Tao Chen
The effect of XPD polymorphisms on digestive tract cancers risk: a meta-analysis,2014,Lingjun Zhu
Multi-Gaussian fitting for pulse waveform using Weighted Least Squares and multi-criteria decision making method,2013,Lu Wang
Multi-Gaussian fitting for pulse waveform using Weighted Least Squares and multi-criteria decision making method,2013,Lisheng Xu
Multi-Gaussian fitting for pulse waveform using Weighted Least Squares and multi-criteria decision making method,2013,Shuting Feng
Multi-Gaussian fitting for pulse waveform using Weighted Least Squares and multi-criteria decision making method,2013,Max Q-H Meng
Multi-Gaussian fitting for pulse waveform using Weighted Least Squares and multi-criteria decision making method,2013,Kuanquan Wang
Incidence and characteristics of acute referred orofacial pain caused by a posterior single tooth pulpitis in an Iranian population,2013,Maryam Alsadat Hashemipour
Incidence and characteristics of acute referred orofacial pain caused by a posterior single tooth pulpitis in an Iranian population,2013,Roya Borna
Use of complementary alternative medicine in pediatric otolaryngology patients: a survey,2013,Maayan Gruber
Use of complementary alternative medicine in pediatric otolaryngology patients: a survey,2013,Eran Ben-Arye
Use of complementary alternative medicine in pediatric otolaryngology patients: a survey,2013,Nitai Kerem
Use of complementary alternative medicine in pediatric otolaryngology patients: a survey,2013,Raanan Cohen-Kerem
Combined inhibition of morphogen pathways demonstrates additive antifibrotic effects and improved tolerability,2014,Alfiya Distler
Combined inhibition of morphogen pathways demonstrates additive antifibrotic effects and improved tolerability,2014,Veronika Lang
Combined inhibition of morphogen pathways demonstrates additive antifibrotic effects and improved tolerability,2014,Tina Del Vecchio
Combined inhibition of morphogen pathways demonstrates additive antifibrotic effects and improved tolerability,2014,Jingang Huang
Combined inhibition of morphogen pathways demonstrates additive antifibrotic effects and improved tolerability,2014,Yun Zhang
Combined inhibition of morphogen pathways demonstrates additive antifibrotic effects and improved tolerability,2014,Christian Beyer
Combined inhibition of morphogen pathways demonstrates additive antifibrotic effects and improved tolerability,2014,Neng-Yu Lin
Combined inhibition of morphogen pathways demonstrates additive antifibrotic effects and improved tolerability,2014,Katrin Palumbo-Zerr
Combined inhibition of morphogen pathways demonstrates additive antifibrotic effects and improved tolerability,2014,Oliver Distler
Combined inhibition of morphogen pathways demonstrates additive antifibrotic effects and improved tolerability,2014,Georg Schett
Combined inhibition of morphogen pathways demonstrates additive antifibrotic effects and improved tolerability,2014,Jörg Hw Distler
Shift work and cancer research: can chronotype predict susceptibility in night-shift and rotating-shift workers?,2013,Thomas C Erren
De novo acute myeloid leukemia risk factors: a Texas case-control study,2012,Sara S Strom
De novo acute myeloid leukemia risk factors: a Texas case-control study,2012,Robert Oum
De novo acute myeloid leukemia risk factors: a Texas case-control study,2012,Kplola Y Elhor Gbito
De novo acute myeloid leukemia risk factors: a Texas case-control study,2012,Guillermo Garcia-Manero
De novo acute myeloid leukemia risk factors: a Texas case-control study,2012,Yuko Yamamura
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,D A Jones
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,K S Rathod
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,N Sekhri
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,C Junghans
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,S Gallagher
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,M T Rothman
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,S Mohiddin
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,A Kapur
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,C Knight
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,A Archbold
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,A K Jain
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,P G Mills
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,R Uppal
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,A Mathur
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,A D Timmis
Case fatality rates for South Asian and Caucasian patients show no difference 2.5 years after percutaneous coronary intervention,2011,A Wragg
The VO2 response to exhaustive square wave exercise: influence of exercise intensity and mode,2003,S B Draper
The VO2 response to exhaustive square wave exercise: influence of exercise intensity and mode,2003,D M Wood
The VO2 response to exhaustive square wave exercise: influence of exercise intensity and mode,2003,J L Fallowfield
Indirect measures of substrate utilisation following exercise-induced muscle damage,2013,Jonathan Hughes
Indirect measures of substrate utilisation following exercise-induced muscle damage,2013,Phillip Chapman
Indirect measures of substrate utilisation following exercise-induced muscle damage,2013,Stephen Brown
Indirect measures of substrate utilisation following exercise-induced muscle damage,2013,Nathan Johnson
Indirect measures of substrate utilisation following exercise-induced muscle damage,2013,Stephen Stannard
Regional patterns of grey matter atrophy and magnetisation transfer ratio abnormalities in multiple sclerosis clinical subgroups: A voxel-based analysis study,2014,Shahrukh Mallik
Regional patterns of grey matter atrophy and magnetisation transfer ratio abnormalities in multiple sclerosis clinical subgroups: A voxel-based analysis study,2014,Nils Muhlert
Regional patterns of grey matter atrophy and magnetisation transfer ratio abnormalities in multiple sclerosis clinical subgroups: A voxel-based analysis study,2014,Rebecca S Samson
Regional patterns of grey matter atrophy and magnetisation transfer ratio abnormalities in multiple sclerosis clinical subgroups: A voxel-based analysis study,2014,Varun Sethi
Regional patterns of grey matter atrophy and magnetisation transfer ratio abnormalities in multiple sclerosis clinical subgroups: A voxel-based analysis study,2014,Claudia A M Wheeler-Kingshott
Regional patterns of grey matter atrophy and magnetisation transfer ratio abnormalities in multiple sclerosis clinical subgroups: A voxel-based analysis study,2014,David H Miller
Regional patterns of grey matter atrophy and magnetisation transfer ratio abnormalities in multiple sclerosis clinical subgroups: A voxel-based analysis study,2014,Declan T Chard
Clinicoradiological comparison between vascular parkinsonism and Parkinson's disease,2014,Thiago Cardoso Vale
Clinicoradiological comparison between vascular parkinsonism and Parkinson's disease,2014,Paulo Caramelli
Clinicoradiological comparison between vascular parkinsonism and Parkinson's disease,2014,Francisco Cardoso
Third-party punishment increases cooperation in children through (misaligned) expectations and conditional cooperation,2014,Philipp Lergetporer
Third-party punishment increases cooperation in children through (misaligned) expectations and conditional cooperation,2014,Silvia Angerer
Third-party punishment increases cooperation in children through (misaligned) expectations and conditional cooperation,2014,Daniela Glätzle-Rützler
Third-party punishment increases cooperation in children through (misaligned) expectations and conditional cooperation,2014,Matthias Sutter
Lymphocyte activation in silica-exposed workers,2013,Michelle Rocha-Parise
Lymphocyte activation in silica-exposed workers,2013,Leonilda M B Santos
Lymphocyte activation in silica-exposed workers,2013,Jan G M C Damoiseaux
Lymphocyte activation in silica-exposed workers,2013,Ericson Bagatin
Lymphocyte activation in silica-exposed workers,2013,Alessandro V Lido
Lymphocyte activation in silica-exposed workers,2013,Cristiane Okuda Torello
Lymphocyte activation in silica-exposed workers,2013,Jan W Cohen Tervaert
Lymphocyte activation in silica-exposed workers,2013,Mary L S Queiroz
Assessing Health-related Quality of Life in Hand Eczema Patients: How to Overcome Psychometric Faults when Using the Dermatology Life Quality Index,2014,Robert F Ofenloch
Assessing Health-related Quality of Life in Hand Eczema Patients: How to Overcome Psychometric Faults when Using the Dermatology Life Quality Index,2014,Thomas L Diepgen
Assessing Health-related Quality of Life in Hand Eczema Patients: How to Overcome Psychometric Faults when Using the Dermatology Life Quality Index,2014,Elke Weisshaar
Assessing Health-related Quality of Life in Hand Eczema Patients: How to Overcome Psychometric Faults when Using the Dermatology Life Quality Index,2014,Peter Elsner
Assessing Health-related Quality of Life in Hand Eczema Patients: How to Overcome Psychometric Faults when Using the Dermatology Life Quality Index,2014,Christian J Apfelbacher
Clinical applications of palifermin: amelioration of oral mucositis and other potential indications,2013,Saroj Vadhan-Raj
Clinical applications of palifermin: amelioration of oral mucositis and other potential indications,2013,Jenna D Goldberg
Clinical applications of palifermin: amelioration of oral mucositis and other potential indications,2013,Miguel-Angel Perales
Clinical applications of palifermin: amelioration of oral mucositis and other potential indications,2013,Dietmar P Berger
Clinical applications of palifermin: amelioration of oral mucositis and other potential indications,2013,Marcel R M van den Brink
The genetics of multiple sclerosis: review of current and emerging candidates,2013,Maider Muñoz-Culla
The genetics of multiple sclerosis: review of current and emerging candidates,2013,Haritz Irizar
The genetics of multiple sclerosis: review of current and emerging candidates,2013,David Otaegui
Motor effort alters changes of mind in sensorimotor decision making,2014,Diana Burk
Motor effort alters changes of mind in sensorimotor decision making,2014,James N Ingram
Motor effort alters changes of mind in sensorimotor decision making,2014,David W Franklin
Motor effort alters changes of mind in sensorimotor decision making,2014,Michael N Shadlen
Motor effort alters changes of mind in sensorimotor decision making,2014,Daniel M Wolpert
A giant primary retroperitoneal mature cystic teratoma in right adrenal region in a 39-year-old female,2014,Dong-Dong Tang
A giant primary retroperitoneal mature cystic teratoma in right adrenal region in a 39-year-old female,2014,Xian-Sheng Zhang
A giant primary retroperitoneal mature cystic teratoma in right adrenal region in a 39-year-old female,2014,Zong-Yao Hao
A giant primary retroperitoneal mature cystic teratoma in right adrenal region in a 39-year-old female,2014,Jun Zhou
A giant primary retroperitoneal mature cystic teratoma in right adrenal region in a 39-year-old female,2014,Chao-Zhao Liang
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Hebah Alhajeri
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Marie Hudson
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Marvin Fritzler
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Janet Pope
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Solène Tatibouet
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Janet Markland
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,David Robinson
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Niall Jones
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Nader Khalidi
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Peter Docherty
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Elzbieta Kaminska
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Ariel Masetto
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Evelyn Sutton
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Jean-Pierre Mathieu
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Sophie Ligier
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Tamara Grodzicky
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Sharon LeClercq
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Carter Thorne
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Geneviève Gyger
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Douglas Smith
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Paul R Fortin
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Maggie Larché
The 2013 ACR/EULAR Classification Criteria for Systemic Sclerosis Out-perform the 1980 Criteria. Data from the Canadian Scleroderma Research Group,2014,Murray Baron
Safety considerations when choosing the appropriate treatment for patients with multiple sclerosis,2014,Angel P Sempere
Safety considerations when choosing the appropriate treatment for patients with multiple sclerosis,2014,Juana Gimenez-Martinez
Physical Activity and Cardiorespiratory Fitness as Major Markers of Cardiovascular Risk: Their Independent and Interwoven Importance to Health Status,2014,Jonathan Myers
Physical Activity and Cardiorespiratory Fitness as Major Markers of Cardiovascular Risk: Their Independent and Interwoven Importance to Health Status,2014,Paul McAuley
Physical Activity and Cardiorespiratory Fitness as Major Markers of Cardiovascular Risk: Their Independent and Interwoven Importance to Health Status,2014,Carl Lavie
Physical Activity and Cardiorespiratory Fitness as Major Markers of Cardiovascular Risk: Their Independent and Interwoven Importance to Health Status,2014,Jean-Pierre Despres
Physical Activity and Cardiorespiratory Fitness as Major Markers of Cardiovascular Risk: Their Independent and Interwoven Importance to Health Status,2014,Ross Arena
Physical Activity and Cardiorespiratory Fitness as Major Markers of Cardiovascular Risk: Their Independent and Interwoven Importance to Health Status,2014,Peter Kokkinos
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,William D Figg
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Manish Monga
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Donna Headlee
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Avni Shah
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Cindy H Chau
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Cody Peer
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Richard Messman
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Yusri A Elsayed
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Anthony J Murgo
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Giovanni Melillo
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Qin C Ryan
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Mikhail Kalnitskiy
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Adrian M Senderowicz
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Melinda Hollingshead
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Susan G Arbuck
A phase I and pharmacokinetic study of oral perifosine with different loading schedules in patients with refractory neoplasms,2014,Edward A Sausville
Induction of nuclear anomalies in exfoliated buccal cells of coca chewers: results of a field study,2012,Armen Nersesyan
Induction of nuclear anomalies in exfoliated buccal cells of coca chewers: results of a field study,2012,Michael Kundi
Induction of nuclear anomalies in exfoliated buccal cells of coca chewers: results of a field study,2012,Georg Krupitza
Induction of nuclear anomalies in exfoliated buccal cells of coca chewers: results of a field study,2012,Gustavo Barcelos
Induction of nuclear anomalies in exfoliated buccal cells of coca chewers: results of a field study,2012,Miroslav Mišík
Induction of nuclear anomalies in exfoliated buccal cells of coca chewers: results of a field study,2012,Georg Wultsch
Induction of nuclear anomalies in exfoliated buccal cells of coca chewers: results of a field study,2012,Juan Carrion
Induction of nuclear anomalies in exfoliated buccal cells of coca chewers: results of a field study,2012,Gladys Carrion-Carrera
Induction of nuclear anomalies in exfoliated buccal cells of coca chewers: results of a field study,2012,Siegfried Knasmueller
Deletion of CaMKK2 from the liver lowers blood glucose and improves whole-body glucose tolerance in the mouse,2012,Kristin A Anderson
Deletion of CaMKK2 from the liver lowers blood glucose and improves whole-body glucose tolerance in the mouse,2012,Fumin Lin
Deletion of CaMKK2 from the liver lowers blood glucose and improves whole-body glucose tolerance in the mouse,2012,Thomas J Ribar
Deletion of CaMKK2 from the liver lowers blood glucose and improves whole-body glucose tolerance in the mouse,2012,Robert D Stevens
Deletion of CaMKK2 from the liver lowers blood glucose and improves whole-body glucose tolerance in the mouse,2012,Michael J Muehlbauer
Deletion of CaMKK2 from the liver lowers blood glucose and improves whole-body glucose tolerance in the mouse,2012,Christopher B Newgard
Deletion of CaMKK2 from the liver lowers blood glucose and improves whole-body glucose tolerance in the mouse,2012,Anthony R Means
Renin-angiotensin system inhibitors suppress azoxymethane-induced colonic preneoplastic lesions in C57BL/KsJ-db/db obese mice,2011,Masaya Kubota
Renin-angiotensin system inhibitors suppress azoxymethane-induced colonic preneoplastic lesions in C57BL/KsJ-db/db obese mice,2011,Masahito Shimizu
Renin-angiotensin system inhibitors suppress azoxymethane-induced colonic preneoplastic lesions in C57BL/KsJ-db/db obese mice,2011,Hiroyasu Sakai
Renin-angiotensin system inhibitors suppress azoxymethane-induced colonic preneoplastic lesions in C57BL/KsJ-db/db obese mice,2011,Yoichi Yasuda
Renin-angiotensin system inhibitors suppress azoxymethane-induced colonic preneoplastic lesions in C57BL/KsJ-db/db obese mice,2011,Tomohiko Ohno
Renin-angiotensin system inhibitors suppress azoxymethane-induced colonic preneoplastic lesions in C57BL/KsJ-db/db obese mice,2011,Takahiro Kochi
Renin-angiotensin system inhibitors suppress azoxymethane-induced colonic preneoplastic lesions in C57BL/KsJ-db/db obese mice,2011,Hisashi Tsurumi
Renin-angiotensin system inhibitors suppress azoxymethane-induced colonic preneoplastic lesions in C57BL/KsJ-db/db obese mice,2011,Takuji Tanaka
Renin-angiotensin system inhibitors suppress azoxymethane-induced colonic preneoplastic lesions in C57BL/KsJ-db/db obese mice,2011,Hisataka Moriwaki
Unbalanced estrogen metabolism in thyroid cancer,2013,Muhammad Zahid
Unbalanced estrogen metabolism in thyroid cancer,2013,Whitney Goldner
Unbalanced estrogen metabolism in thyroid cancer,2013,Cheryl L Beseler
Unbalanced estrogen metabolism in thyroid cancer,2013,Eleanor G Rogan
Unbalanced estrogen metabolism in thyroid cancer,2013,Ercole L Cavalieri
Neuromyelitis optica IgG stimulates an immunological response in rat astrocyte cultures,2014,Charles L Howe
Neuromyelitis optica IgG stimulates an immunological response in rat astrocyte cultures,2014,Tatiana Kaptzan
Neuromyelitis optica IgG stimulates an immunological response in rat astrocyte cultures,2014,Setty M Magaña
Neuromyelitis optica IgG stimulates an immunological response in rat astrocyte cultures,2014,Jennifer R Ayers-Ringler
Neuromyelitis optica IgG stimulates an immunological response in rat astrocyte cultures,2014,Reghann G LaFrance-Corey
Neuromyelitis optica IgG stimulates an immunological response in rat astrocyte cultures,2014,Claudia F Lucchinetti
Ultrasound-guided fine-needle aspiration biopsy of the thyroid: methods to decrease the rate of unsatisfactory biopsies in the absence of an on-site pathologist,2012,Cyrille Naïm
Ultrasound-guided fine-needle aspiration biopsy of the thyroid: methods to decrease the rate of unsatisfactory biopsies in the absence of an on-site pathologist,2012,Ramy Karam
Ultrasound-guided fine-needle aspiration biopsy of the thyroid: methods to decrease the rate of unsatisfactory biopsies in the absence of an on-site pathologist,2012,Donald Eddé
The pituitary tumor transforming gene in thyroid cancer,2012,G D Lewy
The pituitary tumor transforming gene in thyroid cancer,2012,N Sharma
The pituitary tumor transforming gene in thyroid cancer,2012,R I Seed
The pituitary tumor transforming gene in thyroid cancer,2012,V E Smith
The pituitary tumor transforming gene in thyroid cancer,2012,K Boelaert
The pituitary tumor transforming gene in thyroid cancer,2012,C J McCabe
Ganglion cell adaptability: does the coupling of horizontal cells play a role?,2008,Karin Dedek
Ganglion cell adaptability: does the coupling of horizontal cells play a role?,2008,Chethan Pandarinath
Ganglion cell adaptability: does the coupling of horizontal cells play a role?,2008,Nazia M Alam
Ganglion cell adaptability: does the coupling of horizontal cells play a role?,2008,Kerstin Wellershaus
Ganglion cell adaptability: does the coupling of horizontal cells play a role?,2008,Timm Schubert
Ganglion cell adaptability: does the coupling of horizontal cells play a role?,2008,Klaus Willecke
Ganglion cell adaptability: does the coupling of horizontal cells play a role?,2008,Glen T Prusky
Ganglion cell adaptability: does the coupling of horizontal cells play a role?,2008,Reto Weiler
Ganglion cell adaptability: does the coupling of horizontal cells play a role?,2008,Sheila Nirenberg
Inpatient service providers' perspectives on service user involvement in Norwegian community mental health centres,2010,Marianne Storm
Inpatient service providers' perspectives on service user involvement in Norwegian community mental health centres,2010,Kjell Hausken
Inpatient service providers' perspectives on service user involvement in Norwegian community mental health centres,2010,Knud Knudsen
Thalamic damage and long-term progression of disability in multiple sclerosis,2010,Maria Assunta Rocca
Thalamic damage and long-term progression of disability in multiple sclerosis,2010,Sarlota Mesaros
Thalamic damage and long-term progression of disability in multiple sclerosis,2010,Elisabetta Pagani
Thalamic damage and long-term progression of disability in multiple sclerosis,2010,Maria Pia Sormani
Thalamic damage and long-term progression of disability in multiple sclerosis,2010,Giancarlo Comi
Thalamic damage and long-term progression of disability in multiple sclerosis,2010,Massimo Filippi
Vandetanib for the treatment of medullary thyroid cancer,2012,Nicole G Chau
Vandetanib for the treatment of medullary thyroid cancer,2012,Robert I Haddad
The risk of bladder cancer in patients diagnosed with other primary neoplasms: analysis of the SEER database,2011,J Kyle Anderson
The risk of bladder cancer in patients diagnosed with other primary neoplasms: analysis of the SEER database,2011,Shaheen Alanee
The risk of bladder cancer in patients diagnosed with other primary neoplasms: analysis of the SEER database,2011,Bruce Lindgren
The risk of bladder cancer in patients diagnosed with other primary neoplasms: analysis of the SEER database,2011,Joel Slaton
Self-determination and older people--a concept analysis,2013,Christina Ekelund
Self-determination and older people--a concept analysis,2013,Synneve Dahlin-Ivanoff
Self-determination and older people--a concept analysis,2013,Kajsa Eklund
Concomitant pulmonary and thyroid tumors identified by FDG PET/CT and immunohistochemical techniques,2011,Guangwen Zhu
Concomitant pulmonary and thyroid tumors identified by FDG PET/CT and immunohistochemical techniques,2011,Hong Li
Concomitant pulmonary and thyroid tumors identified by FDG PET/CT and immunohistochemical techniques,2011,Yanjun Zhang
Concomitant pulmonary and thyroid tumors identified by FDG PET/CT and immunohistochemical techniques,2011,Yaming Li
Concomitant pulmonary and thyroid tumors identified by FDG PET/CT and immunohistochemical techniques,2011,Shujun Liang
Concomitant pulmonary and thyroid tumors identified by FDG PET/CT and immunohistochemical techniques,2011,Jia Liu
Omega-3 polyunsaturated fatty acids selectively inhibit growth in neoplastic oral keratinocytes by differentially activating ERK1/2,2013,Zacharoula Nikolakopoulou
Omega-3 polyunsaturated fatty acids selectively inhibit growth in neoplastic oral keratinocytes by differentially activating ERK1/2,2013,Georgios Nteliopoulos
Omega-3 polyunsaturated fatty acids selectively inhibit growth in neoplastic oral keratinocytes by differentially activating ERK1/2,2013,Adina T Michael-Titus
Omega-3 polyunsaturated fatty acids selectively inhibit growth in neoplastic oral keratinocytes by differentially activating ERK1/2,2013,Eric Kenneth Parkinson
Correlation between obesity and clinicopathological factors in patients with papillary thyroid cancer,2014,Shin-Hyuk Kim
Correlation between obesity and clinicopathological factors in patients with papillary thyroid cancer,2014,Hyung Seok Park
Correlation between obesity and clinicopathological factors in patients with papillary thyroid cancer,2014,Ki-Ho Kim
Correlation between obesity and clinicopathological factors in patients with papillary thyroid cancer,2014,Ho Yoo
Correlation between obesity and clinicopathological factors in patients with papillary thyroid cancer,2014,Byung-Joo Chae
Correlation between obesity and clinicopathological factors in patients with papillary thyroid cancer,2014,Ja-Seong Bae
Correlation between obesity and clinicopathological factors in patients with papillary thyroid cancer,2014,Sang-Seol Jung
